"Key","Severity","ImpactSeverity","Type","Rule","File","Line","Message","Effort","Tags","Status","CreationDate","UpdateDate","Link"
"AZ7Illqxj7SaPbKU6tBi","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","615","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T10:32:31+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBi&open=AZ7Illqxj7SaPbKU6tBi"
"AZ7Illqxj7SaPbKU6tBj","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","617","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T10:32:31+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBj&open=AZ7Illqxj7SaPbKU6tBj"
"AZ7Illqxj7SaPbKU6tBk","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","619","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T10:32:31+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBk&open=AZ7Illqxj7SaPbKU6tBk"
"AZ7Illqxj7SaPbKU6tBd","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1028","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-10T10:32:31+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBd&open=AZ7Illqxj7SaPbKU6tBd"
"AZ7Illptj7SaPbKU6tAf","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S3776","services/diagnostics.py","141","Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.","17min","brain-overload","OPEN","2026-06-10T10:32:31+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illptj7SaPbKU6tAf&open=AZ7Illptj7SaPbKU6tAf"
"AZ7Illqxj7SaPbKU6tDT","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3060","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDT&open=AZ7Illqxj7SaPbKU6tDT"
"AZ7Illqxj7SaPbKU6tDX","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3081","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDX&open=AZ7Illqxj7SaPbKU6tDX"
"AZ7Illqxj7SaPbKU6tDY","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3090","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDY&open=AZ7Illqxj7SaPbKU6tDY"
"AZ7Illqxj7SaPbKU6tDa","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3150","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDa&open=AZ7Illqxj7SaPbKU6tDa"
"AZ7Illqxj7SaPbKU6tDb","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3168","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDb&open=AZ7Illqxj7SaPbKU6tDb"
"AZ7Illqxj7SaPbKU6tDc","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3171","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDc&open=AZ7Illqxj7SaPbKU6tDc"
"AZ7Illqxj7SaPbKU6tDd","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3180","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDd&open=AZ7Illqxj7SaPbKU6tDd"
"AZ7Illqxj7SaPbKU6tDe","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3183","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDe&open=AZ7Illqxj7SaPbKU6tDe"
"AZ7Illqxj7SaPbKU6tDf","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3192","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDf&open=AZ7Illqxj7SaPbKU6tDf"
"AZ7Illqxj7SaPbKU6tDg","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3195","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDg&open=AZ7Illqxj7SaPbKU6tDg"
"AZ7Illptj7SaPbKU6tAg","BLOCKER","SECURITY:BLOCKER","VULNERABILITY","pythonsecurity:S2083","services/diagnostics.py","36","Change this code to not construct the path from user-controlled data.","30min","cwe","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illptj7SaPbKU6tAg&open=AZ7Illptj7SaPbKU6tAg"
"AZ7Illptj7SaPbKU6tAe","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","services/diagnostics.py","145","Define a constant instead of duplicating this literal ""hyperframes_status.json"" 3 times.","6min","design","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illptj7SaPbKU6tAe&open=AZ7Illptj7SaPbKU6tAe"
"AZ7Illrqj7SaPbKU6tEN","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","javascript:S6582","static/gallery.js","449","Prefer using an optional chain expression instead, as it's more concise and easier to read.","5min","type-dependent","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEN&open=AZ7Illrqj7SaPbKU6tEN"
"AZ7Illrqj7SaPbKU6tEO","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","javascript:S6582","static/gallery.js","605","Prefer using an optional chain expression instead, as it's more concise and easier to read.","5min","type-dependent","OPEN","2026-06-10T09:08:05+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illrqj7SaPbKU6tEO&open=AZ7Illrqj7SaPbKU6tEO"
"AZ7IllpLj7SaPbKU6tAU","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","python:S3457","services/kaggle_service.py","261","Add replacement fields or use a normal string instead of an f-string.","1min","confusing","OPEN","2026-06-10T08:09:19+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllpLj7SaPbKU6tAU&open=AZ7IllpLj7SaPbKU6tAU"
"AZ7IllpLj7SaPbKU6tAS","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","services/kaggle_service.py","202","Define a constant instead of duplicating this literal ""montador.py"" 3 times.","6min","design","OPEN","2026-06-10T07:59:41+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllpLj7SaPbKU6tAS&open=AZ7IllpLj7SaPbKU6tAS"
"AZ7Illqxj7SaPbKU6tBU","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","971","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T07:34:22+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBU&open=AZ7Illqxj7SaPbKU6tBU"
"AZ7IllrPj7SaPbKU6tD0","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","templates/new_project.html","103","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-10T07:34:22+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllrPj7SaPbKU6tD0&open=AZ7IllrPj7SaPbKU6tD0"
"AZ7IllrPj7SaPbKU6tDy","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","javascript:S2486","templates/new_project.html","103","Handle this exception or don't catch it at all.","1h","cwe, error-handling, suspicious","OPEN","2026-06-10T07:34:22+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllrPj7SaPbKU6tDy&open=AZ7IllrPj7SaPbKU6tDy"
"AZ7Illqxj7SaPbKU6tCw","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2422","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCw&open=AZ7Illqxj7SaPbKU6tCw"
"AZ7Illqxj7SaPbKU6tCx","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","2423","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCx&open=AZ7Illqxj7SaPbKU6tCx"
"AZ7Illqxj7SaPbKU6tCz","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2430","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCz&open=AZ7Illqxj7SaPbKU6tCz"
"AZ7Illqxj7SaPbKU6tC0","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2434","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC0&open=AZ7Illqxj7SaPbKU6tC0"
"AZ7Illqxj7SaPbKU6tC1","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2437","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC1&open=AZ7Illqxj7SaPbKU6tC1"
"AZ7Illqxj7SaPbKU6tC4","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2455","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC4&open=AZ7Illqxj7SaPbKU6tC4"
"AZ7Illqxj7SaPbKU6tC5","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","2458","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tC5&open=AZ7Illqxj7SaPbKU6tC5"
"AZ7Illqxj7SaPbKU6tAt","CRITICAL","MAINTAINABILITY:HIGH","CODE_SMELL","python:S1192","app.py","3252","Define a constant instead of duplicating this literal ""video/mp4"" 3 times.","6min","design","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tAt&open=AZ7Illqxj7SaPbKU6tAt"
"AZ7Illqxj7SaPbKU6tDl","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3260","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDl&open=AZ7Illqxj7SaPbKU6tDl"
"AZ7Illqxj7SaPbKU6tDm","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3263","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDm&open=AZ7Illqxj7SaPbKU6tDm"
"AZ7Illqxj7SaPbKU6tDn","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3272","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDn&open=AZ7Illqxj7SaPbKU6tDn"
"AZ7Illqxj7SaPbKU6tDo","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3275","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-10T06:36:27+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDo&open=AZ7Illqxj7SaPbKU6tDo"
"AZ7IllpLj7SaPbKU6tAT","MAJOR","MAINTAINABILITY:MEDIUM","CODE_SMELL","python:S8517","services/kaggle_service.py","109","Use ""min()"" instead of sorting to find this value.","5min","performance, pythonic","OPEN","2026-06-10T05:42:03+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7IllpLj7SaPbKU6tAT&open=AZ7IllpLj7SaPbKU6tAT"
"AZ7Illqxj7SaPbKU6tDj","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3248","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T12:16:41+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDj&open=AZ7Illqxj7SaPbKU6tDj"
"AZ7Illqxj7SaPbKU6tDk","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3251","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T12:16:41+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDk&open=AZ7Illqxj7SaPbKU6tDk"
"AZ7Illqxj7SaPbKU6tCL","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","1750","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T11:00:19+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tCL&open=AZ7Illqxj7SaPbKU6tCL"
"AZ7Illqxj7SaPbKU6tDp","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3283","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T11:00:19+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDp&open=AZ7Illqxj7SaPbKU6tDp"
"AZ7Illqxj7SaPbKU6tDq","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","3287","Document this HTTPException with status code 404 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T10:11:20+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tDq&open=AZ7Illqxj7SaPbKU6tDq"
"AZ7Illqxj7SaPbKU6tA6","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","331","Document this HTTPException with status code 401 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA6&open=AZ7Illqxj7SaPbKU6tA6"
"AZ7Illqxj7SaPbKU6tA0","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","761","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA0&open=AZ7Illqxj7SaPbKU6tA0"
"AZ7Illqxj7SaPbKU6tA1","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","762","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA1&open=AZ7Illqxj7SaPbKU6tA1"
"AZ7Illqxj7SaPbKU6tA2","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","763","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA2&open=AZ7Illqxj7SaPbKU6tA2"
"AZ7Illqxj7SaPbKU6tA8","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","861","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA8&open=AZ7Illqxj7SaPbKU6tA8"
"AZ7Illqxj7SaPbKU6tA9","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","862","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA9&open=AZ7Illqxj7SaPbKU6tA9"
"AZ7Illqxj7SaPbKU6tA-","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","863","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA-&open=AZ7Illqxj7SaPbKU6tA-"
"AZ7Illqxj7SaPbKU6tA_","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","864","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tA_&open=AZ7Illqxj7SaPbKU6tA_"
"AZ7Illqxj7SaPbKU6tBC","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","867","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBC&open=AZ7Illqxj7SaPbKU6tBC"
"AZ7Illqxj7SaPbKU6tBD","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","868","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBD&open=AZ7Illqxj7SaPbKU6tBD"
"AZ7Illqxj7SaPbKU6tBQ","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","989","Document this HTTPException with status code 400 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBQ&open=AZ7Illqxj7SaPbKU6tBQ"
"AZ7Illqxj7SaPbKU6tBR","MAJOR","MAINTAINABILITY:HIGH","CODE_SMELL","python:S8415","app.py","998","Document this HTTPException with status code 500 in the ""responses"" parameter.","5min","documentation, fastapi, openapi","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBR&open=AZ7Illqxj7SaPbKU6tBR"
"AZ7Illqxj7SaPbKU6tBV","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1020","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBV&open=AZ7Illqxj7SaPbKU6tBV"
"AZ7Illqxj7SaPbKU6tBW","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1021","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBW&open=AZ7Illqxj7SaPbKU6tBW"
"AZ7Illqxj7SaPbKU6tBX","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1022","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBX&open=AZ7Illqxj7SaPbKU6tBX"
"AZ7Illqxj7SaPbKU6tBY","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1023","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBY&open=AZ7Illqxj7SaPbKU6tBY"
"AZ7Illqxj7SaPbKU6tBZ","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1024","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBZ&open=AZ7Illqxj7SaPbKU6tBZ"
"AZ7Illqxj7SaPbKU6tBa","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1025","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBa&open=AZ7Illqxj7SaPbKU6tBa"
"AZ7Illqxj7SaPbKU6tBb","MINOR","MAINTAINABILITY:LOW","CODE_SMELL","python:S8410","app.py","1026","Use ""Annotated"" type hints for FastAPI dependency injection","5min","convention, fastapi, type-hint","OPEN","2026-06-08T08:21:23+0000","2026-06-15T00:01:53+0000","https://sonarcloud.io/project/issues?id=joaovitorgalvao80-rgb_teste&issues=AZ7Illqxj7SaPbKU6tBb&open=AZ7Illqxj7SaPbKU6tBb"
